@relation '2025-08-MD-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,25-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R126-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R57,93,121-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R84-86,122-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.instance.RemoveRange-V-R1-560-weka.filters.unsupervised.attribute.Remove-V-R102,63,105,115,112,65,114,113,108,109,99,106,69,118,22,62,107,103,60,38,3,5,117,111,1,119'

@attribute CPIMEDSL numeric
@attribute M2SL numeric
@attribute CUSR0000SAS numeric
@attribute CES3000000008 numeric
@attribute DSERRG3M086SBEA numeric
@attribute BOGMBASE numeric
@attribute CES2000000008 numeric
@attribute CES0600000008 numeric
@attribute CUSR0000SA0L5 numeric
@attribute PCEPI numeric
@attribute CPIAUCSL numeric
@attribute CPIULFSL numeric
@attribute REALLN numeric
@attribute INVEST numeric
@attribute CLF16OV numeric
@attribute M1SL numeric
@attribute CUSR0000SA0L2 numeric
@attribute CUSR0000SAC numeric
@attribute BUSINVx numeric
@attribute SRVPRD numeric
@attribute DPCERA3M086SBEA numeric
@attribute RETAILx numeric
@attribute DTCTHFNM numeric
@attribute DNDGRG3M086SBEA numeric
@attribute RPI numeric
@attribute UNRATE {'\'(-inf-6.266667]\'','\'(6.266667-10.533333]\'','\'(10.533333-inf)\''}

@data
-0.036491,-0.350204,0.026289,0.026886,0.052732,-0.455001,-0.056396,-0.026608,0.115524,0.189845,0.10556,0.117236,-0.391091,-0.302403,0.264406,-0.26438,0.144121,0.26779,-0.055324,0.205035,-0.107181,-0.156931,-0.35267,0.17524,-0.12773,'\'(-inf-6.266667]\''
-0.030808,-0.350507,0.029864,0.02962,0.057773,-0.453961,-0.046565,-0.021701,0.116763,0.193295,0.106735,0.119594,-0.387638,-0.310078,0.274491,-0.264728,0.145414,0.26779,-0.046073,0.210795,-0.096452,-0.149986,-0.346821,0.172413,-0.112149,'\'(-inf-6.266667]\''
-0.025693,-0.350019,0.034333,0.035088,0.061467,-0.451419,-0.050934,-0.018021,0.120479,0.197171,0.111436,0.12431,-0.384038,-0.315214,0.279081,-0.264585,0.149295,0.271168,-0.038071,0.221372,-0.095171,-0.147315,-0.338412,0.174319,-0.11257,'\'(-inf-6.266667]\''
-0.020578,-0.350154,0.03612,0.037822,0.0633,-0.448299,-0.052027,-0.016794,0.124196,0.198484,0.114962,0.125489,-0.378206,-0.314994,0.280954,-0.264626,0.15447,0.277924,-0.027942,0.229493,-0.090559,-0.144629,-0.325142,0.175272,-0.104229,'\'(-inf-6.266667]\''
-0.0166,-0.349144,0.04327,0.041924,0.067768,-0.449628,-0.058581,-0.015567,0.129151,0.202635,0.119663,0.131384,-0.373156,-0.315569,0.283671,-0.264482,0.159645,0.277924,-0.015085,0.238339,-0.090623,-0.139566,-0.318591,0.173652,-0.096082,'\'(-inf-6.266667]\''
-0.012054,-0.349565,0.047739,0.047392,0.072264,-0.451534,-0.042195,-0.01066,0.132868,0.206267,0.124364,0.1361,-0.367817,-0.325268,0.286075,-0.265302,0.164819,0.281302,-0.004991,0.24561,-0.093858,-0.154407,-0.319538,0.174033,-0.092109,'\'(-inf-6.266667]\''
-0.008075,-0.349363,0.053102,0.047392,0.076875,-0.448761,-0.038918,-0.006979,0.136584,0.210052,0.12789,0.140816,-0.363577,-0.331172,0.285856,-0.265445,0.167407,0.281302,0.00645,0.250899,-0.084698,-0.143375,-0.307717,0.172254,-0.087596,'\'(-inf-6.266667]\''
-0.005234,-0.348,0.058464,0.047392,0.0814,-0.44541,-0.033456,-0.004525,0.144017,0.215455,0.134942,0.145532,-0.360052,-0.308396,0.300906,-0.264913,0.175169,0.291436,0.01882,0.255117,-0.087548,-0.142691,-0.30002,0.179846,-0.085506,'\'(-inf-6.266667]\''
-0.001824,-0.343793,0.062039,0.05286,0.085724,-0.445121,-0.031271,-0.002072,0.147733,0.21863,0.138468,0.150248,-0.355602,-0.312099,0.277832,-0.265732,0.177756,0.294814,0.026733,0.256281,-0.074929,-0.12832,-0.287925,0.182451,-0.084133,'\'(-inf-6.266667]\''
0.002154,-0.339637,0.065614,0.056962,0.088961,-0.444659,-0.025809,0.004062,0.15145,0.220644,0.141994,0.154964,-0.351389,-0.313701,0.280892,-0.265957,0.181637,0.298192,0.031497,0.263396,-0.060869,-0.11618,-0.275866,0.182197,-0.077532,'\'(-inf-6.266667]\''
0.006132,-0.336524,0.069189,0.067899,0.091796,-0.444024,-0.024717,0.01265,0.152689,0.223239,0.144345,0.156143,-0.346039,-0.313949,0.293194,-0.265691,0.182931,0.298192,0.037687,0.266827,-0.065673,-0.122833,-0.272044,0.184579,-0.071497,'\'(-inf-6.266667]\''
0.011816,-0.332889,0.072764,0.069266,0.09655,-0.444255,-0.023624,0.01265,0.156405,0.227695,0.14787,0.159679,-0.343336,-0.30991,0.292975,-0.265711,0.186812,0.30157,0.041089,0.27372,-0.057026,-0.112549,-0.260415,0.186644,-0.068885,'\'(-inf-6.266667]\''
0.016362,-0.330685,0.076339,0.070633,0.098784,-0.443793,-0.019255,0.015104,0.158883,0.22913,0.150221,0.162037,-0.340296,-0.30812,0.301562,-0.266408,0.188105,0.30157,0.046965,0.279481,-0.052862,-0.111195,-0.250798,0.187438,-0.061935,'\'(-inf-6.266667]\''
0.019772,-0.328783,0.081702,0.073367,0.104512,-0.443619,-0.018162,0.018784,0.163838,0.234502,0.154922,0.167932,-0.339024,-0.309502,0.30484,-0.26737,0.19328,0.306637,0.053389,0.28436,-0.05978,-0.115062,-0.243114,0.191504,-0.059286,'\'(-inf-6.266667]\''
0.02375,-0.32769,0.085277,0.076101,0.106688,-0.442175,-0.0127,0.021238,0.165077,0.234441,0.157273,0.169111,-0.337177,-0.312309,0.301655,-0.268026,0.19328,0.304948,0.056063,0.288924,-0.045015,-0.099657,-0.224701,0.186358,-0.053396,'\'(-inf-6.266667]\''
0.02716,-0.326074,0.087065,0.081569,0.109724,-0.438304,-0.022532,0.022465,0.168793,0.23844,0.159623,0.172648,-0.336134,-0.313353,0.298439,-0.269378,0.197161,0.310015,0.056051,0.293646,-0.033646,-0.097112,-0.214216,0.191219,-0.050103,'\'(-inf-6.266667]\''
0.032275,-0.322978,0.092427,0.096608,0.111872,-0.440673,0.002593,0.03964,0.177465,0.243079,0.169026,0.18208,-0.332653,-0.314973,0.301718,-0.270197,0.206217,0.325215,0.062221,0.293835,-0.041749,-0.098361,-0.215233,0.203576,-0.043933,'\'(-inf-6.266667]\''
0.035116,-0.320639,0.096896,0.091139,0.114965,-0.444139,-0.007238,0.033506,0.18242,0.246376,0.172552,0.185617,-0.330795,-0.309654,0.312209,-0.271221,0.211391,0.326904,0.062555,0.30438,-0.028009,-0.082255,-0.213463,0.208658,-0.028698,'\'(-inf-6.266667]\''
0.037958,-0.316416,0.100471,0.082937,0.118774,-0.441366,-0.005054,0.029826,0.188615,0.252694,0.178428,0.191512,-0.327391,-0.31182,0.319328,-0.270381,0.21786,0.338727,0.061412,0.312565,-0.019265,-0.078205,-0.208826,0.22235,-0.022249,'\'(-inf-6.266667]\''
0.041368,-0.314598,0.104046,0.108911,0.123958,-0.439691,0.000408,0.048228,0.194809,0.258982,0.18548,0.197407,-0.326358,-0.310927,0.326478,-0.269931,0.225622,0.348861,0.064347,0.316531,-0.012571,-0.069614,-0.202853,0.236581,-0.017374,'\'(-inf-6.266667]\''
0.044778,-0.312596,0.109408,0.111646,0.129514,-0.439922,0.003685,0.050682,0.198525,0.262615,0.189006,0.203302,-0.325058,-0.308533,0.334533,-0.271631,0.230797,0.35055,0.065562,0.325849,-0.010201,-0.059879,-0.186277,0.238582,-0.009358,'\'(-inf-6.266667]\''
0.048187,-0.310425,0.112983,0.117114,0.132406,-0.437958,0.01024,0.058043,0.201003,0.262584,0.192532,0.203302,-0.323195,-0.309143,0.33547,-0.271897,0.233384,0.352239,0.066757,0.333183,-0.008087,-0.068674,-0.161254,0.229465,0.003038,'\'(-inf-6.266667]\''
0.051597,-0.307969,0.118346,0.123949,0.137562,-0.435993,0.015702,0.06295,0.205958,0.267041,0.196058,0.206839,-0.325485,-0.309215,0.353798,-0.272471,0.234678,0.352239,0.072051,0.340454,-0.004212,-0.061603,-0.152101,0.231403,-0.000827,'\'(-inf-6.266667]\''
0.054439,-0.306808,0.122815,0.126684,0.141313,-0.435358,0.020071,0.066631,0.208436,0.269055,0.198408,0.209197,-0.320673,-0.311687,0.346617,-0.274683,0.237265,0.352239,0.075299,0.344137,0.002065,-0.061504,-0.146207,0.227528,0.005179,'\'(-inf-6.266667]\''
0.057849,-0.305226,0.127283,0.130785,0.146726,-0.434722,0.026626,0.070311,0.21463,0.275038,0.204285,0.215092,-0.316854,-0.312179,0.361011,-0.275789,0.245027,0.360684,0.076667,0.349961,0.004403,-0.04903,-0.141635,0.235691,0.010499,'\'(-inf-6.266667]\''
0.061259,-0.301962,0.130859,0.128051,0.152397,-0.434433,0.027718,0.070311,0.219585,0.281448,0.210161,0.218629,-0.31213,-0.312243,0.373687,-0.277939,0.251495,0.369129,0.08077,0.356729,0.009848,-0.037048,-0.143426,0.244904,0.010772,'\'(-inf-6.266667]\''
0.065237,-0.298209,0.135327,0.134886,0.156091,-0.431834,0.029903,0.075218,0.225779,0.285233,0.216038,0.224524,-0.308269,-0.311027,0.376373,-0.27839,0.257964,0.379263,0.081189,0.364409,0.014428,-0.038924,-0.137945,0.252496,0.016781,'\'(-inf-6.266667]\''
0.066373,-0.294255,0.138902,0.144456,0.158869,-0.427212,0.034272,0.083806,0.230734,0.287705,0.220739,0.230419,-0.301601,-0.313116,0.379682,-0.278841,0.264432,0.38433,0.081757,0.370107,0.021762,-0.036191,-0.126138,0.259961,0.024074,'\'(-inf-6.266667]\''
0.069783,-0.291563,0.144265,0.149924,0.161876,-0.428656,0.052843,0.08994,0.234451,0.290483,0.224265,0.235135,-0.297677,-0.309349,0.390392,-0.278861,0.267019,0.386019,0.085007,0.376245,0.030538,-0.023471,-0.11925,0.262343,0.034985,'\'(-inf-6.266667]\''
0.072057,-0.289594,0.146946,0.151291,0.16663,-0.430158,0.05612,0.093621,0.238167,0.29494,0.227791,0.238672,-0.294753,-0.308455,0.388643,-0.279353,0.269607,0.391086,0.089029,0.384146,0.034477,-0.015826,-0.118844,0.264218,0.04098,'\'(-inf-6.266667]\''
0.076603,-0.287087,0.150521,0.155393,0.171213,-0.428772,0.052843,0.096075,0.239406,0.297198,0.228966,0.239851,-0.287488,-0.300441,0.403974,-0.280643,0.269607,0.386019,0.090243,0.392394,0.039474,-0.007454,-0.109318,0.257896,0.049997,'\'(-inf-6.266667]\''
0.079445,-0.284428,0.154096,0.155393,0.175595,-0.426923,0.059398,0.098528,0.240645,0.299305,0.230141,0.24103,-0.280266,-0.290652,0.407877,-0.282404,0.269607,0.382641,0.095453,0.400861,0.039378,-0.024511,-0.092982,0.261422,0.051417,'\'(-inf-6.266667]\''
0.082854,-0.282375,0.156777,0.160861,0.177256,-0.426056,0.065952,0.104662,0.240645,0.298328,0.230141,0.24103,-0.273803,-0.293027,0.411093,-0.282425,0.268313,0.379263,0.10098,0.408038,0.040531,-0.025316,-0.084564,0.254434,0.060184,'\'(-inf-6.266667]\''
0.084559,-0.279548,0.161246,0.162228,0.183356,-0.424439,0.070321,0.107116,0.244361,0.301075,0.233667,0.244567,-0.267163,-0.289739,0.413966,-0.281954,0.272194,0.380952,0.110288,0.415373,0.049787,-0.01245,-0.067924,0.247763,0.067221,'\'(-inf-6.266667]\''
0.086264,-0.276536,0.165715,0.164962,0.185962,-0.422532,0.070321,0.108343,0.2456,0.302357,0.236018,0.246925,-0.263281,-0.284285,0.422271,-0.282077,0.272194,0.379263,0.112344,0.423904,0.06737,0.001931,-0.064825,0.247,0.075968,'\'(-inf-6.266667]\''
0.088538,-0.270899,0.167502,0.174532,0.187423,-0.421839,0.079061,0.116931,0.250556,0.304066,0.240719,0.250462,-0.259953,-0.286099,0.426673,-0.28007,0.276075,0.387708,0.115434,0.420126,0.0789,0.002637,-0.062704,0.253195,0.087554,'\'(-inf-6.266667]\''
0.090811,-0.268257,0.171971,0.174532,0.192807,-0.421203,0.085615,0.119384,0.255511,0.309255,0.24542,0.256357,-0.253385,-0.277299,0.428453,-0.28179,0.282543,0.392775,0.123598,0.434165,0.079284,0.009895,-0.055732,0.259072,0.093486,'\'(-inf-6.266667]\''
0.094221,-0.265027,0.17644,0.190937,0.196473,-0.419875,0.092169,0.131653,0.259227,0.312064,0.248946,0.259894,-0.25003,-0.271619,0.427142,-0.282056,0.285131,0.392775,0.128177,0.443294,0.089052,0.008803,-0.051399,0.259008,0.103821,'\'(-inf-6.266667]\''
0.098767,-0.261241,0.180909,0.195038,0.199279,-0.415888,0.097631,0.135333,0.261705,0.312186,0.251297,0.261073,-0.247691,-0.257483,0.437383,-0.280971,0.286424,0.391086,0.132156,0.451038,0.096931,0.005761,-0.044286,0.255291,0.117954,'\'(-inf-6.266667]\''
0.103882,-0.258195,0.18359,0.200507,0.200339,-0.410977,0.107463,0.142694,0.261705,0.311728,0.252472,0.263431,-0.246244,-0.252827,0.44344,-0.280684,0.285131,0.391086,0.138904,0.458907,0.107949,0.013694,-0.025211,0.252274,0.130179,'\'(-inf-6.266667]\''
0.105587,-0.254274,0.187165,0.197773,0.20369,-0.412075,0.109648,0.141467,0.264183,0.312796,0.254823,0.263431,-0.244063,-0.239749,0.441567,-0.280336,0.286424,0.389397,0.143406,0.464574,0.106219,0.017446,-0.037684,0.247699,0.148099,'\'(-inf-6.266667]\''
0.109565,-0.248772,0.188953,0.204608,0.205838,-0.413693,0.112925,0.148828,0.264183,0.311667,0.254823,0.263431,-0.236578,-0.233881,0.442098,-0.279557,0.283837,0.386019,0.152549,0.470554,0.118806,0.016359,-0.040884,0.238963,0.162237,'\'(-inf-6.266667]\''
0.112975,-0.244498,0.193421,0.210076,0.21042,-0.412191,0.118387,0.152509,0.264183,0.312002,0.254823,0.263431,-0.228139,-0.222773,0.445969,-0.279742,0.282543,0.379263,0.159763,0.475811,0.127486,0.022332,-0.036116,0.225304,0.174976,'\'(-inf-6.266667]\''
0.11809,-0.24014,0.19789,0.205975,0.213398,-0.4104,0.121664,0.152509,0.265421,0.314689,0.257173,0.265789,-0.22449,-0.229038,0.443284,-0.279824,0.283837,0.377574,0.162218,0.482233,0.137959,0.040727,-0.02847,0.22613,0.182766,'\'(-inf-6.266667]\''
0.123205,-0.236068,0.201465,0.212811,0.217207,-0.409764,0.124941,0.158643,0.271615,0.317649,0.261875,0.271683,-0.224048,-0.222783,0.450216,-0.279291,0.289012,0.38433,0.162591,0.494132,0.152211,0.043789,-0.023804,0.235946,0.192354,'\'(-inf-6.266667]\''
0.126614,-0.232753,0.204146,0.208709,0.216148,-0.408089,0.130403,0.157416,0.274093,0.315818,0.264225,0.274041,-0.223295,-0.226643,0.452807,-0.279865,0.290305,0.386019,0.162525,0.500648,0.165374,0.055348,-0.002402,0.236486,0.204356,'\'(-inf-6.266667]\''
0.130593,-0.229438,0.206828,0.197773,0.221475,-0.405604,0.140235,0.154962,0.27781,0.32116,0.268926,0.277578,-0.220764,-0.224421,0.45696,-0.28011,0.294186,0.391086,0.16463,0.509525,0.166655,0.046694,0.008003,0.241187,0.20811,'\'(-inf-6.266667]\''
0.135139,-0.225248,0.210403,0.214178,0.225599,-0.40416,0.145697,0.168458,0.280287,0.324151,0.271277,0.281115,-0.217239,-0.212862,0.456398,-0.279947,0.296774,0.392775,0.169207,0.514341,0.175783,0.037502,0.015375,0.244681,0.215985,'\'(-inf-6.266667]\''
0.139686,-0.218686,0.213978,0.22238,0.226343,-0.402023,0.139142,0.169684,0.280287,0.3229,0.272452,0.281115,-0.215542,-0.209303,0.478754,-0.279127,0.294186,0.389397,0.174743,0.520605,0.190708,0.05065,0.030681,0.23998,0.22315,'\'(-inf-6.266667]\''
0.143664,-0.211921,0.217553,0.223747,0.231556,-0.399712,0.154436,0.177045,0.285243,0.327661,0.277154,0.284652,-0.2113,-0.196505,0.478535,-0.277878,0.298067,0.394464,0.178747,0.527436,0.19753,0.070853,0.037009,0.245285,0.226944,'\'(-inf-6.266667]\''
0.146505,-0.205409,0.222022,0.225114,0.233417,-0.396419,0.157713,0.179499,0.28772,0.327753,0.279504,0.28701,-0.20081,-0.182404,0.48172,-0.276055,0.299361,0.392775,0.184549,0.536439,0.203039,0.078263,0.044523,0.242426,0.236919,'\'(-inf-6.266667]\''
0.149915,-0.200529,0.225597,0.227849,0.235966,-0.391739,0.163175,0.184406,0.291437,0.329951,0.28303,0.291726,-0.19482,-0.180741,0.48962,-0.276034,0.303242,0.397842,0.183087,0.546291,0.219661,0.091578,0.052756,0.248875,0.241887,'\'(-inf-6.266667]\''
0.153325,-0.195919,0.227384,0.23195,0.237828,-0.390872,0.164267,0.185633,0.295153,0.333003,0.286556,0.294084,-0.191103,-0.179963,0.501141,-0.2754,0.308417,0.402909,0.185511,0.551233,0.217932,0.092252,0.053665,0.258023,0.25014,'\'(-inf-6.266667]\''
0.157872,-0.192082,0.230065,0.237418,0.239718,-0.391739,0.164267,0.190541,0.293914,0.331782,0.286556,0.292905,-0.189687,-0.183328,0.500017,-0.275686,0.305829,0.396153,0.192636,0.563384,0.227636,0.108332,0.059917,0.25078,0.258916,'\'(-inf-6.266667]\''
0.161281,-0.190938,0.234534,0.245621,0.243212,-0.389081,0.173006,0.196675,0.296392,0.33343,0.287731,0.295263,-0.186174,-0.177817,0.492617,-0.275707,0.307123,0.396153,0.201714,0.568798,0.237501,0.115339,0.066866,0.250939,0.261361,'\'(-inf-6.266667]\''
0.165828,-0.186092,0.239003,0.252456,0.246076,-0.386655,0.177376,0.204036,0.30878,0.343961,0.30066,0.309411,-0.183049,-0.177672,0.499767,-0.274683,0.322647,0.423177,0.204657,0.578714,0.249895,0.125483,0.071932,0.287661,0.255203,'\'(-inf-6.266667]\''
0.169238,-0.181936,0.24079,0.260659,0.249684,-0.383535,0.192669,0.215077,0.310019,0.345396,0.301835,0.31059,-0.177957,-0.176589,0.504388,-0.274232,0.322647,0.421488,0.210894,0.584915,0.259504,0.13457,0.094614,0.284866,0.260056,'\'(-inf-6.266667]\''
0.173216,-0.178251,0.242578,0.268862,0.251202,-0.381571,0.200316,0.223665,0.310019,0.346067,0.301835,0.311769,-0.174543,-0.169852,0.51132,-0.275051,0.322647,0.419799,0.213969,0.593823,0.268311,0.139597,0.112319,0.286041,0.267769,'\'(-inf-6.266667]\''
0.178331,-0.17364,0.24794,0.275697,0.255613,-0.378798,0.203593,0.228572,0.317452,0.351897,0.310062,0.318843,-0.170537,-0.167756,0.514754,-0.275195,0.331703,0.431622,0.221875,0.603173,0.271866,0.149704,0.124438,0.298144,0.273065,'\'(-inf-6.266667]\''
0.182877,-0.170729,0.251515,0.279798,0.25862,-0.377296,0.202501,0.231026,0.323646,0.355896,0.314763,0.324738,-0.161835,-0.163831,0.514473,-0.275174,0.336877,0.440067,0.224646,0.608115,0.282884,0.163191,0.139043,0.308182,0.2829,'\'(-inf-6.266667]\''
0.187424,-0.16802,0.255984,0.286634,0.26429,-0.374176,0.21124,0.239614,0.332318,0.363802,0.32299,0.33417,-0.151196,-0.160459,0.520468,-0.275727,0.347227,0.455268,0.232281,0.613812,0.293485,0.169384,0.150398,0.326607,0.2817,'\'(-inf-6.266667]\''
0.190834,-0.163998,0.259559,0.286634,0.269188,-0.369612,0.219979,0.242067,0.336034,0.367526,0.326516,0.337707,-0.13931,-0.155166,0.525121,-0.274334,0.352401,0.458646,0.240144,0.625963,0.298161,0.168271,0.156111,0.329021,0.294459,'\'(-inf-6.266667]\''
0.19538,-0.160785,0.265816,0.289368,0.273512,-0.359155,0.219979,0.244521,0.338512,0.36951,0.330042,0.340065,-0.131801,-0.157959,0.533051,-0.272819,0.353695,0.455268,0.25603,0.633329,0.308634,0.185604,0.16433,0.325876,0.309326,'\'(-inf-6.266667]\''
0.201063,-0.156157,0.268497,0.296203,0.277235,-0.341996,0.227626,0.250655,0.343467,0.374668,0.334743,0.34596,-0.110374,-0.149041,0.537797,-0.270463,0.360163,0.465402,0.267179,0.642646,0.334256,0.212663,0.173751,0.341188,0.327185,'\'(-inf-6.266667]\''
0.205041,-0.151395,0.275647,0.304406,0.283794,-0.34812,0.233088,0.258016,0.349661,0.380712,0.34062,0.353034,-0.098159,-0.147624,0.603054,-0.270484,0.364044,0.46878,0.273897,0.648312,0.329004,0.203435,0.181671,0.346429,0.346959,'\'(-inf-6.266667]\''
0.210156,-0.149157,0.280116,0.30714,0.289292,-0.361928,0.24292,0.26415,0.357094,0.387733,0.348847,0.361287,-0.092426,-0.151679,0.608955,-0.273249,0.374394,0.483981,0.281504,0.652436,0.349341,0.225074,0.185714,0.363615,0.356112,'\'(-inf-6.266667]\''
0.216976,-0.143975,0.285478,0.311242,0.292586,-0.362448,0.251659,0.269058,0.370721,0.397317,0.3606,0.374256,-0.077521,-0.143319,0.608268,-0.273474,0.388624,0.509316,0.286006,0.664555,0.360071,0.242491,0.188309,0.394142,0.362318,'\'(-inf-6.266667]\''
0.220954,-0.134535,0.289053,0.319444,0.293416,-0.361581,0.263675,0.277645,0.368243,0.395455,0.359425,0.373077,-0.06448,-0.139125,0.618166,-0.271815,0.386037,0.499182,0.298295,0.673873,0.35943,0.216614,0.201745,0.38439,0.374344,'\'(-inf-6.266667]\''
0.225501,-0.136571,0.293522,0.318077,0.296968,-0.360426,0.262583,0.277645,0.37196,0.397317,0.36295,0.375435,-0.051025,-0.136351,0.606832,-0.274007,0.388624,0.499182,0.306015,0.682215,0.367661,0.226673,0.215132,0.380165,0.382425,'\'(-inf-6.266667]\''
0.231752,-0.133559,0.301566,0.329014,0.302008,-0.359617,0.263675,0.28378,0.384348,0.404918,0.374703,0.389582,-0.039689,-0.132716,0.61317,-0.274478,0.402855,0.517761,0.319476,0.680106,0.372337,0.23586,0.239853,0.402179,0.388855,'\'(-inf-6.266667]\''
0.236867,-0.13058,0.308716,0.333115,0.308338,-0.358346,0.273507,0.289914,0.390542,0.410565,0.38058,0.394298,-0.03116,-0.127274,0.603397,-0.274294,0.409323,0.521139,0.323031,0.683851,0.373875,0.225059,0.26373,0.408342,0.400913,'\'(-inf-6.266667]\''
0.243687,-0.125835,0.314078,0.337216,0.313235,-0.358808,0.281153,0.296048,0.389303,0.410412,0.38058,0.393119,-0.023979,-0.128716,0.610766,-0.274969,0.406736,0.511005,0.33304,0.685111,0.385212,0.23134,0.284709,0.395889,0.413363,'\'(-inf-6.266667]\''
0.248801,-0.119811,0.319441,0.342685,0.318791,-0.358577,0.2888,0.302182,0.400453,0.420119,0.391158,0.406088,-0.017768,-0.125121,0.610891,-0.275072,0.420966,0.531273,0.333615,0.689706,0.403532,0.250351,0.315114,0.419428,0.415468,'\'(-inf-6.266667]\''
0.253348,-0.117102,0.326591,0.353621,0.325235,-0.35771,0.294262,0.311997,0.40293,0.423201,0.394684,0.408446,-0.018567,-0.135452,0.614138,-0.275277,0.42226,0.526206,0.343526,0.690242,0.402155,0.249389,0.366079,0.413297,0.421349,'\'(-inf-6.266667]\''
0.256758,-0.115184,0.330166,0.35909,0.32827,-0.354822,0.306278,0.318131,0.407886,0.426376,0.398209,0.413162,-0.013026,-0.138181,0.624754,-0.276567,0.426141,0.529584,0.351908,0.697104,0.404205,0.241608,0.384199,0.417109,0.422783,'\'(-inf-6.266667]\''
0.261873,-0.107629,0.336422,0.356356,0.333282,-0.3502,0.305186,0.316904,0.411602,0.429856,0.402911,0.416699,-0.009226,-0.129027,0.633684,-0.277345,0.431315,0.531273,0.352431,0.703714,0.414454,0.238933,0.400828,0.416696,0.428151,'\'(-inf-6.266667]\''
0.270966,-0.099097,0.35251,0.353621,0.346428,-0.349969,0.315017,0.319358,0.42399,0.440875,0.414664,0.430847,-0.006857,-0.119006,0.650919,-0.275686,0.445546,0.534651,0.35445,0.704533,0.414934,0.262673,0.411714,0.422128,0.442158,'\'(-inf-6.266667]\''
0.277217,-0.092585,0.357872,0.363191,0.351268,-0.351586,0.315017,0.325492,0.428946,0.444416,0.419365,0.433205,0.000077,-0.124693,0.647828,-0.274765,0.449427,0.538029,0.344512,0.709003,0.416055,0.261346,0.425794,0.426194,0.447609,'\'(-inf-6.266667]\''
0.283468,-0.08286,0.361447,0.36866,0.355048,-0.349738,0.322664,0.332853,0.428946,0.444629,0.42054,0.434384,0.007894,-0.126796,0.654791,-0.273187,0.446839,0.532962,0.337158,0.709978,0.414197,0.246677,0.434191,0.418157,0.456087,'\'(-inf-6.266667]\''
0.289151,-0.07204,0.365022,0.374128,0.358599,-0.348236,0.310648,0.332853,0.433901,0.448658,0.424066,0.437921,0.015602,-0.123539,0.643707,-0.27159,0.452014,0.539718,0.33522,0.705603,0.412692,0.270663,0.452779,0.42629,0.451863,'\'(-inf-6.266667]\''
0.294266,-0.07236,0.371279,0.38233,0.362924,-0.345809,0.321572,0.342667,0.443811,0.454702,0.434644,0.449711,0.022741,-0.117949,0.63587,-0.271221,0.463657,0.556608,0.330399,0.708405,0.4223,0.277765,0.45698,0.444682,0.44631,'\'(-inf-6.266667]\''
0.300518,-0.065124,0.378429,0.389166,0.367907,-0.34396,0.329219,0.351255,0.448767,0.458762,0.439345,0.454427,0.025175,-0.111952,0.637087,-0.269644,0.466244,0.556608,0.318182,0.709821,0.42371,0.270998,0.486646,0.445381,0.443776,'\'(-inf-6.266667]\''
